InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,NBMinColum,Strategy,LowerBound,GenerateCol,maxNbCallHeuristics,Memorization,NBNodes,NBCut,NBCleaning,NBCutInMemo,NBRemInMemo,NBComputeCost,NBCallsHeu,NBCallDP,NBCallSubProcessCG,NBCallSubProcessBaB,isOptimal,Objective
instance4_n_25_N_50_tf_0.4_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.679016,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_25_N_50_tf_0.6_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,0,556938,147350,0,0,0,906454,0,1479108,0,53623,0,2
instance5_n_12_N_50_tf_0.6_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.112419,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_37_N_50_tf_0.6_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,0,186526,86936,0,0,0,486427,0,616660,0,4412,0,29
instance4_n_37_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.003,300,nan,depth-first,LB_from_MIP,nan,nan,0,114989,70253,0,0,0,56,0,0,0,2109,0,80
instance6_n_12_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.144375,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_25_N_50_tf_0.4_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.587437,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_25_N_50_tf_0.6_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,300.003,300,nan,depth-first,LB_from_MIP,nan,nan,0,149883,60832,0,0,0,104,0,0,0,15989,0,12
instance3_n_12_N_50_tf_1.0_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.114741,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_25_N_50_tf_0.4_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.406668,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_25_N_50_tf_0.6_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.788172,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_12_N_50_tf_0.6_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.108136,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_37_N_50_tf_0.6_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.006,300,nan,depth-first,LB_from_MIP,nan,nan,0,81046,83655,0,0,0,56,0,0,0,15289,0,41
instance6_n_12_N_50_tf_1.0_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.117276,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_37_N_50_tf_0.8_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,0,73849,43789,0,0,0,154170,0,217990,0,584,0,67
instance2_n_12_N_50_tf_0.8_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.20449,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
instance7_n_12_N_50_tf_0.8_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.107605,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_25_N_50_tf_1.0_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,24.4417,300,1,depth-first,Columns_Generation,0,1,0,2005,698,0,0,0,5377,0,6710,0,149,1,15
instance2_n_12_N_50_tf_1.0_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.281514,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,5
instance3_n_12_N_50_tf_0.4_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.156653,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_12_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.141712,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_25_N_50_tf_0.6_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.554682,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_37_N_50_tf_0.6_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.01,300,nan,depth-first,LB_from_MIP,nan,nan,0,92168,160494,0,0,0,56,0,0,0,25143,0,33
instance3_n_12_N_50_tf_1.0_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.113961,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_25_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,24.9632,300,1,depth-first,Columns_Generation,0,1,0,3584,2216,0,0,0,13017,0,13442,0,267,1,11
instance6_n_37_N_50_tf_0.8_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,175432,118523,0,0,0,554848,0,638454,0,10513,0,70
instance1_n_37_N_50_tf_0.6_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.004,300,nan,depth-first,LB_from_MIP,nan,nan,0,89086,52257,0,0,0,56,0,0,0,1680,0,39
instance5_n_25_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,300.001,300,1,depth-first,Columns_Generation,0,1,0,424927,225805,0,0,0,776631,0,1327268,0,35355,0,12
instance8_n_37_N_50_tf_0.8_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.004,300,nan,depth-first,LB_from_MIP,nan,nan,0,86166,69162,0,0,0,56,0,0,0,19462,0,19
instance4_n_37_N_50_tf_1.0_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.015,300,nan,depth-first,LB_from_MIP,nan,nan,0,56691,66500,0,0,0,56,0,0,0,3316,0,118
instance2_n_37_N_50_tf_0.6_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,0,416147,256712,0,0,0,603737,0,1211364,0,21475,0,27
instance0_n_37_N_50_tf_0.4_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,786675,464194,0,0,0,840112,0,2067864,0,74110,0,4
instance2_n_12_N_50_tf_0.8_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.138111,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_12_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.15356,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_25_N_50_tf_0.4_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.556744,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_12_N_50_tf_0.4_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.124493,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_25_N_50_tf_0.4_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.652638,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_12_N_50_tf_0.2_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.130757,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_37_N_50_tf_0.2_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,0.959973,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_25_N_50_tf_0.6_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.936792,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_25_N_50_tf_0.4_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.652145,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_37_N_50_tf_0.2_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,0.963863,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_25_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,21.1608,300,1,depth-first,Columns_Generation,0,1,0,474,220,0,0,0,2870,0,2160,0,17,1,6
instance0_n_25_N_50_tf_0.8_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,37.4175,300,1,depth-first,Columns_Generation,0,1,0,10938,5626,0,0,0,36176,0,39984,0,1622,1,16
instance9_n_25_N_50_tf_0.4_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,1.65391,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_12_N_50_tf_1.0_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.211002,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,3
instance9_n_37_N_50_tf_0.8_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.003,300,nan,depth-first,LB_from_MIP,nan,nan,0,47119,45946,0,0,0,56,0,0,0,969,0,54
instance0_n_37_N_50_tf_0.2_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,1.00693,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_12_N_50_tf_0.8_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.154566,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5
instance4_n_25_N_50_tf_0.2_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.452691,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_25_N_50_tf_0.4_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.918023,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_12_N_50_tf_0.8_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.0998275,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_12_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.117844,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_25_N_50_tf_0.4_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.524487,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_25_N_50_tf_0.4_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.599274,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_12_N_50_tf_0.2_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.16971,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_12_N_50_tf_0.6_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.113903,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_25_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,167.258,300,1,depth-first,Columns_Generation,0,1,0,134602,88911,0,0,0,328794,0,447776,0,9837,1,12
instance5_n_37_N_50_tf_1.0_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.001,300,nan,depth-first,LB_from_MIP,nan,nan,0,61722,72789,0,0,0,56,0,0,0,8926,0,97
instance3_n_37_N_50_tf_0.2_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,3.50102,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_37_N_50_tf_0.6_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.001,300,1,depth-first,Columns_Generation,0,1,0,327320,237281,0,0,0,791585,0,1107268,0,46464,0,28
instance0_n_12_N_50_tf_0.2_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.126314,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_12_N_50_tf_1.0_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.1138,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,6
instance6_n_37_N_50_tf_0.4_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,14.8501,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_25_N_50_tf_0.8_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,9.31373,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,1
instance6_n_12_N_50_tf_1.0_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.206213,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
instance0_n_25_N_50_tf_0.8_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,0,265342,161634,0,0,0,653293,0,887106,0,22273,0,7
instance6_n_25_N_50_tf_0.8_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,300.003,300,nan,depth-first,LB_from_MIP,nan,nan,0,113124,65623,0,0,0,104,0,0,0,7599,0,9
instance7_n_37_N_50_tf_1.0_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,4.1901,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,105
instance2_n_37_N_50_tf_0.8_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.006,300,nan,depth-first,LB_from_MIP,nan,nan,0,68984,71359,0,0,0,56,0,0,0,11806,0,35
instance1_n_25_N_50_tf_0.6_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,11.1534,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,2
instance2_n_12_N_50_tf_0.2_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.121576,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_37_N_50_tf_1.0_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.006,300,nan,depth-first,LB_from_MIP,nan,nan,0,59839,60456,0,0,0,56,0,0,0,952,0,95
instance9_n_12_N_50_tf_0.6_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.156598,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_12_N_50_tf_0.2_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.102685,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_25_N_50_tf_0.6_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,6.5211,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,3
instance5_n_37_N_50_tf_0.4_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.005,300,nan,depth-first,LB_from_MIP,nan,nan,0,57812,64523,0,0,0,56,0,0,0,5273,0,5
instance2_n_37_N_50_tf_0.8_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.001,300,nan,depth-first,LB_from_MIP,nan,nan,0,109527,59924,0,0,0,56,0,0,0,755,0,47
instance3_n_37_N_50_tf_0.8_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.003,300,1,depth-first,Columns_Generation,0,1,0,96487,64600,0,0,0,443722,0,400166,0,9245,0,63
instance5_n_12_N_50_tf_0.4_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.170828,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_37_N_50_tf_0.4_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,507016,80121,0,0,0,716788,0,1429546,0,24479,0,7
instance7_n_12_N_50_tf_0.4_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.128451,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_12_N_50_tf_1.0_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.250284,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
instance5_n_25_N_50_tf_0.4_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.611058,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_25_N_50_tf_1.0_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,49.8054,300,1,depth-first,Columns_Generation,0,1,0,17848,9284,0,0,0,45952,0,61952,0,383,1,16
instance7_n_25_N_50_tf_1.0_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,32.44,300,1,depth-first,Columns_Generation,0,1,0,6838,3367,0,0,0,16222,0,22224,0,145,1,32
instance8_n_37_N_50_tf_1.0_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.002,300,nan,depth-first,LB_from_MIP,nan,nan,0,55955,55884,0,0,0,56,0,0,0,7,0,122
instance5_n_25_N_50_tf_0.4_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,2.89929,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_25_N_50_tf_0.2_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.434266,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_37_N_50_tf_0.6_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.009,300,nan,depth-first,LB_from_MIP,nan,nan,0,67642,54114,0,0,0,56,0,0,0,1514,0,31
instance0_n_25_N_50_tf_1.0_rdd_0.2_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,1.21586,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58
instance4_n_12_N_50_tf_0.6_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.114303,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_37_N_50_tf_1.0_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.005,300,nan,depth-first,LB_from_MIP,nan,nan,0,125506,77396,0,0,0,56,0,0,0,1622,0,77
instance7_n_25_N_50_tf_0.2_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.517747,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_37_N_50_tf_1.0_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.005,300,nan,depth-first,LB_from_MIP,nan,nan,0,112655,85775,0,0,0,56,0,0,0,3465,0,128
instance9_n_37_N_50_tf_0.4_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,57843,16845,0,0,0,439790,0,207434,0,1444,0,1
instance7_n_12_N_50_tf_0.6_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.107158,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_12_N_50_tf_0.6_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.141918,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_37_N_50_tf_1.0_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.006,300,nan,depth-first,LB_from_MIP,nan,nan,0,50315,67092,0,0,0,56,0,0,0,3874,0,76
instance6_n_37_N_50_tf_0.8_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,0,80060,50677,0,0,0,241433,0,278554,0,6340,0,74
instance3_n_25_N_50_tf_0.8_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,77.0082,300,1,depth-first,Columns_Generation,0,1,0,38958,21133,0,0,0,118275,0,144160,0,3098,1,19
instance3_n_25_N_50_tf_0.4_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,0.480702,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_12_N_50_tf_1.0_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.135207,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_25_N_50_tf_1.0_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,92.4168,300,1,depth-first,Columns_Generation,0,1,0,48365,31725,0,0,0,86618,0,140568,0,3784,1,36
instance9_n_12_N_50_tf_0.2_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.136766,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_25_N_50_tf_0.8_rdd_0.4_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,300.004,300,nan,depth-first,LB_from_MIP,nan,nan,0,81929,68685,0,0,0,104,0,0,0,5894,0,29
instance8_n_12_N_50_tf_0.6_rdd_1.0_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,12,2,2,2,1,BaB,0.13049,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_37_N_50_tf_0.6_rdd_0.6_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,452282,271303,0,0,0,699024,0,1303170,0,14942,0,26
instance0_n_25_N_50_tf_1.0_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,25,2,2,2,1,BaB,54.4854,300,1,depth-first,Columns_Generation,0,1,0,19583,12497,0,0,0,66370,0,73436,0,1994,1,13
instance3_n_37_N_50_tf_0.2_rdd_0.8_mMax_2_m0_2_Vmax_2.0_V0_1.0,50,37,2,2,2,1,BaB,1.19653,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
