InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,Objective,isOptimal,NBNodes,InstancePath
instance3_n_35_N_70_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.00616,300,0,1,0,nan
instance4_n_35_N_70_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.11709,300,0,1,0,nan
instance5_n_35_N_70_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.966088,300,0,1,0,nan
instance6_n_35_N_70_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.06916,300,0,1,0,nan
instance7_n_35_N_70_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.0471,300,0,1,0,nan
instance8_n_35_N_70_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.93393,300,0,1,0,nan
instance9_n_35_N_70_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.01632,300,0,1,0,nan
instance1_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.819446,300,0,1,0,nan
instance0_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.11727,300,0,1,0,nan
instance2_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.944628,300,0,1,0,nan
instance3_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.03265,300,0,1,0,nan
instance4_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.13796,300,0,1,0,nan
instance5_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.948804,300,0,1,0,nan
instance6_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.936032,300,0,1,0,nan
instance7_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.03113,300,0,1,0,nan
instance8_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.875243,300,0,1,0,nan
instance9_n_35_N_70_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.03303,300,0,1,0,nan
instance1_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.987365,300,0,1,0,nan
instance0_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.37619,300,0,1,0,nan
instance2_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.09035,300,0,1,0,nan
instance3_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.04011,300,0,1,0,nan
instance4_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.942603,300,0,1,0,nan
instance5_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.06995,300,0,1,0,nan
instance6_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.955505,300,0,1,0,nan
instance7_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.05966,300,0,1,0,nan
instance8_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.08413,300,0,1,0,nan
instance0_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.873544,300,0,1,0,nan
instance9_n_35_N_70_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.21567,300,0,1,0,nan
instance2_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.929187,300,0,1,0,nan
instance1_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.16491,300,0,1,0,nan
instance3_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.2119,300,0,1,0,nan
instance4_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.08787,300,0,1,0,nan
instance6_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.04403,300,0,1,0,nan
instance5_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.38775,300,0,1,0,nan
instance7_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.06318,300,0,1,0,nan
instance8_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.959912,300,0,1,0,nan
instance9_n_35_N_70_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.0309,300,0,1,0,nan
instance0_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.07249,300,0,1,0,nan
instance1_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.08037,300,0,1,0,nan
instance2_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.04516,300,0,1,0,nan
instance3_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.19795,300,0,1,0,nan
instance4_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.00031,300,0,1,0,nan
instance5_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.12947,300,0,1,0,nan
instance6_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.03579,300,0,1,0,nan
instance7_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.09753,300,0,1,0,nan
instance9_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.832465,300,0,1,0,nan
instance8_n_35_N_70_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.56379,300,0,1,0,nan
instance1_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.0746,300,0,1,0,nan
instance2_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.995167,300,0,1,0,nan
instance3_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.98621,300,0,1,0,nan
instance0_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.63713,300,0,1,0,nan
instance4_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.14811,300,0,1,0,nan
instance5_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.06709,300,0,1,0,nan
instance7_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.16998,300,0,1,0,nan
instance8_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,0.99907,300,0,1,0,nan
instance0_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.12208,300,0,1,0,nan
instance1_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.27098,300,0,1,0,nan
instance3_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.06046,300,0,1,0,nan
instance9_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,2.01367,300,0,1,0,nan
instance5_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.33772,300,0,1,0,nan
instance6_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.15868,300,0,1,0,nan
instance2_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,2.21424,300,0,1,0,nan
instance4_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.82461,300,0,1,0,nan
instance7_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.39008,300,0,1,0,nan
instance9_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.38428,300,0,1,0,nan
instance8_n_35_N_70_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,2.64987,300,0,1,483,nan
instance6_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.23188,300,0,1,0,nan
instance8_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.76169,300,0,1,0,nan
instance2_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.27162,300,0,1,0,nan
instance4_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.95539,300,0,1,200,nan
instance6_n_35_N_70_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,8.11621,300,0,1,5187,nan
instance0_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.5249,300,0,1,0,nan
instance6_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.36017,300,0,1,0,nan
instance1_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,2.97092,300,0,1,480,nan
instance1_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,2.69339,300,0,1,494,nan
instance2_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.08304,300,0,1,0,nan
instance7_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.17507,300,0,1,0,nan
instance6_n_17_N_70_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,17,1,1,2,1,MIP,43.2231,300,12,1,23073,nan
instance6_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,2.26808,300,0,1,535,nan
instance8_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,9.47541,300,0,1,975,nan
instance0_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,4.82979,300,0,1,934,nan
instance8_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.49161,300,0,1,0,nan
instance4_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,4.26157,300,0,1,1573,nan
instance3_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,9.49572,300,0,1,2519,nan
instance7_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,8.93864,300,0,1,1161,nan
instance5_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,9.2694,300,0,1,1747,nan
instance7_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,22.2062,300,3,1,6204,nan
instance3_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,27.6287,300,0,1,11422,nan
instance1_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,40.0733,300,1,1,6957,nan
instance6_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,33.4601,300,0,1,7970,nan
instance5_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,33.2854,300,0,1,11179,nan
instance3_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,43.9497,300,0,1,11994,nan
instance5_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,48.6988,300,0,1,9942,nan
instance2_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,57.7508,300,3,1,4042,nan
instance9_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,50.9263,300,0,1,11930,nan
instance3_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,58.4324,300,3,1,12342,nan
instance4_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,56.5183,300,0,1,11837,nan
instance8_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,56.8472,300,0,1,11577,nan
instance0_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,67.0885,300,0,1,10719,nan
instance6_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,66.0635,300,1,1,16590,nan
instance8_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,64.7854,300,0,1,12762,nan
instance2_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,65.3143,300,0,1,10565,nan
instance9_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,69.329,300,0,1,11794,nan
instance1_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,68.7278,300,0,1,10217,nan
instance4_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,73.0151,300,0,1,10699,nan
instance9_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,91.0274,300,4,1,19274,nan
instance2_n_35_N_70_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,116.717,300,0,1,23494,nan
instance1_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,124.799,300,1,1,18305,nan
instance3_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,127.244,300,3,1,7682,nan
instance9_n_35_N_70_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,129.326,300,0,1,12724,nan
instance7_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,186.293,300,11,1,18929,nan
instance7_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,230.294,300,1,1,16121,nan
instance7_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,262.631,300,0,1,18221,nan
instance0_n_35_N_70_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,284.257,300,0,1,36058,nan
instance0_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.009,300,7,0,15219,nan
instance4_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,9,0,14913,nan
instance5_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,12,0,40821,nan
instance9_n_35_N_70_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.009,300,4,0,39313,nan
instance5_n_35_N_70_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,1,0,30669,nan
instance6_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,245.54,300,28,1,47013,nan
instance3_n_35_N_70_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,77.3001,300,0,1,18841,nan
instance0_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,25,0,23687,nan
instance7_n_35_N_70_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,12.0869,300,0,1,1423,nan
instance1_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.009,300,15,0,48186,nan
instance2_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,33,0,15640,nan
instance3_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,23,0,49208,nan
instance4_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.008,300,25,0,29205,nan
instance4_n_35_N_70_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,1.09711,300,0,1,0,nan
instance5_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.008,300,21,0,35701,nan
instance6_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.01,300,25,0,18794,nan
instance2_n_35_N_70_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,10.7037,300,0,1,873,nan
instance8_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,19,0,26436,nan
instance1_n_35_N_70_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,20.6738,300,89,1,2598,nan
instance9_n_35_N_70_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.008,300,21,0,27671,nan
instance0_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.008,300,20,0,44850,nan
instance1_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.008,300,22,0,35278,nan
instance2_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.009,300,30,0,30818,nan
instance3_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.01,300,16,0,63245,nan
instance6_n_35_N_70_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,38.2337,300,3,1,5318,nan
instance4_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.01,300,40,0,35900,nan
instance2_n_35_N_70_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,32.923,300,73,1,8854,nan
instance3_n_35_N_70_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,43.8567,300,0,1,10893,nan
instance5_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,32,0,40372,nan
instance7_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.01,300,14,0,30414,nan
instance8_n_35_N_70_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,47.0803,300,0,1,10500,nan
instance8_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.009,300,22,0,23422,nan
instance9_n_35_N_70_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.01,300,19,0,115348,nan
instance0_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.008,300,5,0,14603,nan
instance1_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,14,0,30440,nan
instance2_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,18,0,22189,nan
instance3_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.01,300,11,0,38264,nan
instance4_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.01,300,12,0,42992,nan
instance0_n_35_N_70_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,58.8897,300,74,1,4226,nan
instance5_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,20,0,16427,nan
instance3_n_35_N_70_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,56.0464,300,55,1,7858,nan
instance6_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,5,0,29447,nan
instance2_n_35_N_70_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,190.186,300,5,1,18492,nan
instance7_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,22,0,43775,nan
instance7_n_35_N_70_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,64.8426,300,59,1,21281,nan
instance8_n_35_N_70_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,300.007,300,10,0,37971,nan
instance1_n_35_N_70_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,70,35,1,1,2,1,MIP,116.661,300,7,1,20753,nan
